Province_Name;Kabupaten_Name;Kecamatan_Name;nama_deskel;Tipe;Tipologi;jumlah_prasejahtera;jumlah_sejahtera1;jumlah_sejahtera2;jumlah_sejahtera3;jumlah_sejahtera3plus
JAWA BARAT;KABUPATEN BANDUNG;PASEH;SUKAMANAH;DESA;Perindustrian/Jasa;521;1306;598;175;10
JAWA BARAT;KABUPATEN BANDUNG;PASEH;SUKAMANTRI;DESA;Perindustrian/Jasa;1527;1686;1164;127;32
JAWA BARAT;KABUPATEN BANDUNG;PASEH;TANGSIMEKAR;DESA;Perindustrian/Jasa;2544;1158;1682;2462;3214
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;CIBODAS;DESA;Persawahan;976;0;0;0;0
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;CIKONENG;DESA;Persawahan;967;530;330;56;45
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;CISONDARI;DESA;Persawahan;605;1589;822;375;53
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;MARGAMULYA;DESA;Persawahan;1126;1078;518;204;77
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;MEKARMAJU;DESA;Persawahan;783;2877;563;253;765
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;MEKARSARI;DESA;Peternakan;195;1454;78;39;0
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;PASIRJAMBU;DESA;Persawahan;388;548;607;401;561
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;SUGIHMUKTI;DESA;Perladangan;768;511;1358;778;421
JAWA BARAT;KABUPATEN BANDUNG;PASIRJAMBU;TENJOLAYA;DESA;Perladangan;1334;796;1651;745;150
JAWA BARAT;KABUPATEN BANDUNG;RANCABALI;ALAMENDAH;DESA;Perladangan;1040;4972;505;551;85
JAWA BARAT;KABUPATEN BANDUNG;RANCABALI;INDRAGIRI;DESA;Perladangan;723;156;188;80;40
JAWA BARAT;KABUPATEN BANDUNG;RANCABALI;SUKARESMI;DESA;Perladangan;978;751;1240;167;56
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;BOJONGLOA;DESA;Perindustrian/Jasa;681;1036;1248;1774;1142
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;BOJONGSALAM;DESA;Persawahan;620;789;397;110;170
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;CANGKUANG;DESA;Perindustrian/Jasa;0;364;780;1064;0
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;HAURPUGUR;DESA;Persawahan;1115;1010;342;102;24
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;JELEGONG;DESA;Persawahan;500;230;453;550;1733
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;LINGGAR;DESA;Perindustrian/Jasa;310;2130;526;143;85
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;NANJUNG MEKAR;DESA;Perindustrian/Jasa;123;1320;1280;407;128
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;RANCAEKEK KENCANA;KELURAHAN;Perladangan;8304;592;4873;1830;1009
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;RANCAEKEK KULON;DESA;Persawahan;972;1210;1015;749;483
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;RANCAEKEK WETAN;DESA;Perindustrian/Jasa;3350;1451;943;100;59
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;SANGIANG;DESA;Persawahan;1420;485;645;50;45
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;SUKAMANAH;DESA;Persawahan;211;1267;901;127;35
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;SUKAMULYA;DESA;Persawahan;99;1656;1000;13;30
JAWA BARAT;KABUPATEN BANDUNG;RANCAEKEK;TEGAL SUMEDANG;DESA;Persawahan;493;421;792;14;0
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;BOJONGEMAS;DESA;Persawahan;996;1250;4560;4700;3254
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;CIBODAS;DESA;Perindustrian/Jasa;1816;1201;405;98;4
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;PADAMUKTI;DESA;Persawahan;379;1818;300;217;0
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;PANYADAP;DESA;Persawahan;1659;1069;143;57;14
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;RANCAKASUMBA;DESA;Persawahan;2412;876;895;658;0
JAWA BARAT;KABUPATEN BANDUNG;SOLOKANJERUK;SOLOKANJERUK;KELURAHAN;Perindustrian/Jasa;1272;1647;1354;421;264
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;CINGCIN;DESA;Perindustrian/Jasa;5846;1086;2387;1289;1084
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;KARAMATMULYA;DESA;Persawahan;0;1655;1018;0;0
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;PANYIRAPAN;DESA;Perindustrian/Jasa;632;1112;780;680;130
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;PARUNGSERAB;DESA;Persawahan;131;1768;0;0;663
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;SADU;DESA;Persawahan;5578;2035;3005;2263;2053
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;SOREANG;DESA;Perindustrian/Jasa;1987;3457;0;0;0
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;SUKAJADI;DESA;Persawahan;29;2129;412;0;0
JAWA BARAT;KABUPATEN BANDUNG;SOREANG;SUKANAGARA;DESA;Perladangan;153;1456;319;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;BATUJAJAR BARAT;DESA;Pertambangan;986;1342;991;502;45
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;BATUJAJAR TIMUR;DESA;Persawahan;300;1307;766;1028;70
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;CANGKORAH;DESA;Persawahan;394;517;2541;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;GALANGGANG;DESA;Persawahan;321;1961;1904;492;41
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;GIRIASIH;DESA;Perindustrian/Jasa;272;1981;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;PANGAUBAN;DESA;Persawahan;2150;1250;654;354;321
JAWA BARAT;KABUPATEN BANDUNG BARAT;BATUJAJAR;SELACAU;DESA;Persawahan;1300;670;250;143;100
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;CIHAMPELAS;DESA;Persawahan;153;2577;1621;530;80
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;CIPATIK;DESA;Persawahan;374;1634;837;20;10
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;CITAPEN;DESA;Persawahan;1088;2327;981;139;3518
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;MEKARJAYA;DESA;Persawahan;945;2083;1082;312;109
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;MEKARMUKTI;DESA;Persawahan;1217;1071;450;267;326
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;PATARUMAN;DESA;Persawahan;2512;1951;721;226;103
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;SINGAJAYA;DESA;Persawahan;50;1233;817;169;10
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;SITUWANGI;DESA;Persawahan;300;1500;1000;300;45
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;TANJUNGJAYA;DESA;Persawahan;161;464;624;337;844
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIHAMPELAS;TANJUNGWANGI;DESA;Persawahan;1236;709;502;162;15
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;CIKALONG;DESA;Perindustrian/Jasa;571;1269;901;344;113
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;CIPADA;DESA;Persawahan;618;321;5;10;12
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;CIPTAGUMATI;DESA;Perindustrian/Jasa;765;974;887;283;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;CISOMANGBARAT;DESA;Persawahan;476;898;884;281;67
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;GANJARSARI;DESA;Persawahan;1197;417;346;180;57
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;KANANGASARI;DESA;Persawahan;56;572;787;445;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;MANDALAMUKTI;DESA;Persawahan;799;885;1374;191;84
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;MANDALASARI;DESA;Persawahan;2438;1980;3878;2540;503
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;MEKARJAYA;DESA;Persawahan;777;1557;44;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;PUTERAN;DESA;Persawahan;921;549;657;208;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;RENDE;DESA;Persawahan;53;936;1573;759;3
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;TENJOLAUT;DESA;Persawahan;68;1447;632;576;30
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIKALONGWETAN;WANGUNJAYA;DESA;Persawahan;394;473;1109;254;53
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;BATULAYANG;DESA;Persawahan;1271;1440;0;0;537
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;BONGAS;DESA;Pertambangan;1720;921;322;58;2
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;BUDIHARJA;DESA;Persawahan;353;1392;92;41;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;CILILIN;DESA;Persawahan;2125;1443;451;385;11
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;KARANGANYAR;DESA;Persawahan;1352;566;119;3;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;KARANGTANJUNG;DESA;Persawahan;969;1433;105;65;15
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;KARYAMUKTI;DESA;Persawahan;437;687;246;72;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;KIDANGPANANJUNG;DESA;Perladangan;880;394;214;20;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;MUKAPAYUNG;DESA;Persawahan;1334;1596;496;147;6
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;NANGGERANG;DESA;Perladangan;600;400;200;100;100
JAWA BARAT;KABUPATEN BANDUNG BARAT;CILILIN;RANCAPANGGUNG;DESA;Persawahan;1567;1764;365;59;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;CIPATAT;DESA;Persawahan;1410;957;984;592;184
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;CIPTAHARJA;DESA;Persawahan;3321;482;393;231;30
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;CIRAWAMEKAR;DESA;Perladangan;653;842;422;206;40
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;CITATAH;DESA;Perladangan;1780;2578;480;247;6
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;GUNUNGMASIGIT;DESA;Persawahan;863;1352;1924;511;268
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;KERTAMUKTI;DESA;Persawahan;700;365;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;MANDALASARI;DESA;Persawahan;750;125;68;334;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;NYALINDUNG;DESA;Persawahan;204;1270;189;179;7
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;RAJAMANDALAKULON;DESA;Persawahan;1498;1765;1167;495;53
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;SARIMUKTI;DESA;Persawahan;525;625;732;496;528
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPATAT;SUMURBANDUNG;DESA;Perladangan;840;420;392;354;158
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;BOJONGMEKAR;DESA;Persawahan;34;1290;330;34;41
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;CIHARASHAS;DESA;Persawahan;912;762;272;180;116
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;CIPEUNDEUY;DESA;Perindustrian/Jasa;867;801;468;200;51
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;CIROYOM;DESA;Persawahan;118;1954;298;118;156
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;JATIMEKAR;DESA;Persawahan;241;676;1243;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;MARGALAKSANA;DESA;Persawahan;979;1992;131;14;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;MARGALUYU;DESA;Perladangan;708;443;126;32;18
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;NANGGELENG;DESA;Persawahan;144;1629;771;138;34
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;NYENANG;DESA;Persawahan;401;427;423;444;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;SIRNAGALIH;DESA;Persawahan;1485;399;118;17;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;SIRNARAJA;DESA;Persawahan;31;942;972;32;26
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPEUNDEUY;SUKAHAJI;DESA;Persawahan;1580;379;217;14;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;BARANANGSIANG;DESA;Perladangan;589;728;1258;190;98
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CIBENDA;DESA;Kehutanan;683;403;271;88;12
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CICANGKANGHILIR;DESA;Persawahan;680;404;352;135;37
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CIJAMBU;DESA;Persawahan;1250;495;147;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CIJENUK;DESA;Persawahan;641;542;885;253;63
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CINTAASIH;DESA;Persawahan;1483;326;73;96;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;CITALEM;DESA;Persawahan;1125;95;820;250;110
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;GIRIMUKTI;DESA;Persawahan;981;410;232;60;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;KARANGSARI;DESA;Persawahan;95;960;397;22;6
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;MEKARSARI;DESA;Persawahan;370;616;452;241;165
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;NEGLASARI;DESA;Persawahan;423;292;583;163;1519
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;SARINAGEN;DESA;Persawahan;320;1081;796;202;9
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;SIRNAGALIH;DESA;Persawahan;409;227;1221;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CIPONGKOR;SUKAMULYA;DESA;Persawahan;438;733;254;86;14
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;CIPADA;DESA;Perladangan;793;1042;415;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;JAMBUDIPA;DESA;Perladangan;356;1772;1511;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;KERTAWANGI;DESA;Perladangan;452;412;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;PADAASIH;DESA;Perladangan;98;1043;1278;876;58
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;PASIRHALANG;DESA;Perladangan;785;125;1051;260;350
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;PASIRLANGU;DESA;Perladangan;157;2356;799;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;SADANGMEKAR;DESA;Perladangan;472;683;591;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;CISARUA;TUGUMUKTI;DESA;Perladangan;370;517;671;330;15
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;BUNIJAYA;DESA;Persawahan;228;1418;1141;168;4
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;CELAK;DESA;Persawahan;1109;599;891;97;25
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;CILANGARI;DESA;Persawahan;1274;0;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;GUNUNGHALU;DESA;Persawahan;784;2231;1204;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;SINDANGJAYA;DESA;Persawahan;508;363;80;40;25
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;SIRNAJAYA;DESA;Perindustrian/Jasa;297;2003;1153;236;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;SUKASARI;DESA;Persawahan;880;850;438;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;TAMANJAYA;DESA;Persawahan;95;612;712;211;245
JAWA BARAT;KABUPATEN BANDUNG BARAT;GUNUNGHALU;WARGASALUYU;DESA;Persawahan;377;796;899;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;CIBODAS;DESA;Perladangan;570;1885;1317;145;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;CIBOGO;DESA;Peternakan;965;747;1321;192;113
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;CIKAHURIPAN;DESA;Perladangan;612;1321;1222;400;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;CIKIDANG;DESA;Perladangan;290;986;1113;314;33
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;CIKOLE;DESA;Peternakan;200;1000;1200;900;500
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;GUDANGKAHURIPAN;DESA;Perindustrian/Jasa;3089;1176;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;JAYAGIRI;DESA;Perindustrian/Jasa;1645;2112;1004;216;45
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;KAYUAMBON;DESA;Perindustrian/Jasa;1;486;1247;515;302
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;LANGENSARI;DESA;Perladangan;859;1490;969;577;103
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;LEMBANG;DESA;Perindustrian/Jasa;246;966;1027;1909;48
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;MEKARWANGI;DESA;Perladangan;215;310;275;205;117
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;PAGERWANGI;DESA;Perladangan;856;1241;758;241;213
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;SUKAJAYA;DESA;Peternakan;583;1643;1589;85;60
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;SUNTENJAYA;DESA;Perladangan;662;756;149;805;21
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;WANGUNHARJA;DESA;Perladangan;411;1010;778;405;135
JAWA BARAT;KABUPATEN BANDUNG BARAT;LEMBANG;WANGUNSARI;DESA;Peternakan;3419;280;0;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;BOJONGKONENG;DESA;Persawahan;483;1027;2241;850;19
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;CILAME;DESA;Perladangan;431;2868;7714;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;CIMANGGU;DESA;Persawahan;392;784;588;194;3
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;CIMAREME;DESA;Perindustrian/Jasa;256;1264;941;639;9
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;GADOBANGKONG;DESA;Perindustrian/Jasa;244;1348;2661;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;MARGAJAYA;DESA;Perindustrian/Jasa;198;2803;1298;54;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;MEKARSARI;DESA;Perindustrian/Jasa;492;1682;930;35;15
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;NGAMPRAH;DESA;Persawahan;428;743;856;107;9
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;PAKUHAJI;DESA;Perladangan;38;751;1823;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;SUKATANI;DESA;Perindustrian/Jasa;132;922;926;377;14
JAWA BARAT;KABUPATEN BANDUNG BARAT;NGAMPRAH;TANIMULYA;DESA;Perindustrian/Jasa;536;2178;4495;1875;598
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;CAMPAKA MEKAR;DESA;Perladangan;560;700;491;550;144
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;CIMERANG;DESA;Perindustrian/Jasa;611;1239;441;20;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;CIPEUNDEUY;DESA;Perindustrian/Jasa;916;745;1161;712;530
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;JAYAMEKAR;DESA;Perindustrian/Jasa;717;1677;1642;1136;21
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;KERTAJAYA;DESA;Perindustrian/Jasa;17;1434;2419;731;25
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;KERTAMULYA;DESA;Perindustrian/Jasa;321;1467;2167;1322;80
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;LAKSANAMEKAR;DESA;Perindustrian/Jasa;494;2391;1857;514;318
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;PADALARANG;DESA;Perindustrian/Jasa;2255;1775;3820;1223;780
JAWA BARAT;KABUPATEN BANDUNG BARAT;PADALARANG;TAGOGAPU;DESA;Persawahan;440;85;55;120;8
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;CIGUGURGIRANG;DESA;Perladangan;643;1700;1200;359;250
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;CIHANJUANG;DESA;Perindustrian/Jasa;653;565;309;97;214
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;CIHANJUANGRAHAYU;DESA;Perladangan;206;2619;622;57;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;CIHIDEUNG;DESA;Perladangan;496;519;2057;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;CIWARUGA;DESA;Perindustrian/Jasa;331;732;607;424;200
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;KARYAWANGI;DESA;Perladangan;316;443;1558;200;83
JAWA BARAT;KABUPATEN BANDUNG BARAT;PARONGPONG;SARIWANGI;DESA;Perindustrian/Jasa;167;500;1397;1742;309
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;BOJONG;DESA;Persawahan;270;925;866;185;74
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;BOJONGSALAM;DESA;Persawahan;587;377;789;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;CIBEDUG;DESA;Persawahan;1313;570;150;350;230
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;CIBITUNG;DESA;Persawahan;750;1032;488;88;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;CICADAS;DESA;Persawahan;1404;379;173;28;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;CINENGAH;DESA;Persawahan;1176;350;338;228;47
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;SUKAMANAH;DESA;Persawahan;987;485;927;142;89
JAWA BARAT;KABUPATEN BANDUNG BARAT;RONGGA;SUKARESMI;DESA;Persawahan;1203;315;826;406;104
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;BOJONGHALEUANG;DESA;Perkebunan;763;300;346;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;CIKANDE;DESA;Peternakan;126;886;175;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;CIPANGERAN;DESA;Perladangan;155;562;70;14;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;GIRIMUKTI;DESA;Peternakan;195;970;1785;123;89
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;JATI;DESA;Peternakan;1033;475;558;0;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;SAGULING;SAGULING;DESA;Perladangan;1070;923;381;170;6
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;BUNINAGARA;DESA;Perladangan;900;315;30;12;0
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;CICANGKANGGIRANG;DESA;Persawahan;870;268;9;2;2
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;CIKADU;DESA;Persawahan;465;1637;93;32;23
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;CINTAKARYA;DESA;Persawahan;166;537;305;248;112
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;MEKARWANGI;DESA;Perladangan;94;1503;243;21;11
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;PASIRPOGOR;DESA;Perladangan;870;338;249;167;31
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;PUNCAKSARI;DESA;Persawahan;756;365;130;120;134
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;SINDANGKERTA;DESA;Persawahan;499;999;192;134;96
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;WANGUNSARI;DESA;Persawahan;636;141;299;203;450
JAWA BARAT;KABUPATEN BANDUNG BARAT;SINDANGKERTA;WENINGGALIH;DESA;Persawahan;334;534;374;382;361
JAWA BARAT;KABUPATEN BEKASI;BABELAN;HURIP JAYA;DESA;Pesisir/Nelayan;102;342;278;355;431
JAWA BARAT;KABUPATEN BEKASI;BABELAN;KEDUNGJAYA;DESA;Perindustrian/Jasa;465;120;100;130;115
JAWA BARAT;KABUPATEN BEKASI;BOJONGMANGU;BOJONGMANGU;DESA;Persawahan;1700;100;500;1000;100
JAWA BARAT;KABUPATEN BEKASI;BOJONGMANGU;KARANGINDAH;DESA;Persawahan;1041;353;277;307;104
JAWA BARAT;KABUPATEN BEKASI;BOJONGMANGU;KARANGMULYA;DESA;Persawahan;658;602;279;26;0
JAWA BARAT;KABUPATEN BEKASI;BOJONGMANGU;MEDALKRISNA;DESA;Persawahan;230;455;420;135;0
